seed,value
1.0,0.0080117543650146
2.0,0.0079795513753313
3.0,0.007891046790894
4.0,0.0085276946402676
5.0,0.0083109124064366
6.0,0.0080683454995149
7.0,0.0082000514550068
8.0,0.0077158078107178
9.0,0.0082354290894099
10.0,0.007596787209303
11.0,0.0078293951340588
12.0,0.0079751562506598
13.0,0.0077755196128205
14.0,0.0074598589171614
15.0,0.0076639434514668
16.0,0.0070688380047257
17.0,0.0079883011246468
18.0,0.0076655545097779
19.0,0.0083230549409881
20.0,0.0080826922257976
21.0,0.0076183988648235
22.0,0.0084868147137536
23.0,0.0075966297576032
24.0,0.0078196464488609
25.0,0.0074792423642378
26.0,0.0081222701428148
27.0,0.007220158585922
28.0,0.0081292494909441
29.0,0.0074449428309802
30.0,0.007496805876829
31.0,0.0081647572990955
32.0,0.0077997943334876
33.0,0.0075128406684927
34.0,0.0076938649853825
35.0,0.0073952177007031
36.0,0.0075753284730443
37.0,0.007470823685767
38.0,0.0082220264655892
39.0,0.0074852119710224
40.0,0.0078745888357578
41.0,0.0081427847366906
42.0,0.0077887499507338
43.0,0.0084029611863776
44.0,0.0076100808777466
45.0,0.0081912268346872
46.0,0.0075067903549729
47.0,0.0078980081227683
48.0,0.0075912723510975
49.0,0.0082689327783154
50.0,0.0087163206806299
51.0,0.0076699421503792
52.0,0.0082120011398121
53.0,0.0084609521017442
54.0,0.0079272474430898
55.0,0.008619941628082
56.0,0.0082423655038863
57.0,0.0076172221398179
58.0,0.0075363418768497
59.0,0.0077922190986582
60.0,0.0070504910504455
61.0,0.0081475033197685
62.0,0.0079054761658212
63.0,0.0078477297545439
64.0,0.0078351660397566
65.0,0.0075508992696809
66.0,0.0079888440060822
67.0,0.0080649592216556
68.0,0.0073122295985685
69.0,0.0078687325491366
70.0,0.0076219707348423
71.0,0.0076030089909376
72.0,0.0083000405376677
73.0,0.0077985149725674
74.0,0.007532064063257
75.0,0.0077153021057219
76.0,0.0077656878579783
77.0,0.0075782689176266
78.0,0.0079605930413726
79.0,0.0087248390596572
80.0,0.0080623130356152
81.0,0.0079569814180999
82.0,0.0086492455627326
83.0,0.0079173013707908
84.0,0.0074854476081227
85.0,0.0073524486536628
86.0,0.0083667843991456
87.0,0.0077585027059897
88.0,0.0075020639266531
89.0,0.0078825964126135
90.0,0.0078395480733659
91.0,0.0076624910011481
92.0,0.0078505523976684
93.0,0.0074614910103729
94.0,0.0072303676941165
95.0,0.0075512773447085
96.0,0.0078928155465195
97.0,0.0077637947836276
98.0,0.0078323274052491
99.0,0.0074259108319087
100.0,0.0070210931653116
101.0,0.0079847840377959
102.0,0.007707139312734
103.0,0.0084521397258071
104.0,0.0070588665328257
105.0,0.0077220039278833
106.0,0.0080240950120122
107.0,0.0074672575540852
108.0,0.0078890726427479
109.0,0.0076801438315161
110.0,0.0087723838145328
111.0,0.0085623437383754
112.0,0.0073741693338143
113.0,0.0078325278290084
114.0,0.0083111546467651
115.0,0.0081286767078059
116.0,0.0081665299343632
117.0,0.0078694624166617
118.0,0.0080576858290827
119.0,0.0077820222370245
120.0,0.0075950737874161
121.0,0.0076366893757497
122.0,0.0074299596255343
123.0,0.0076273611893462
124.0,0.0077324426556442
125.0,0.0078963253499563
126.0,0.007494802792652
127.0,0.0076304388821595
128.0,0.0079333547222629
129.0,0.0081621043118872
130.0,0.0079700768581476
131.0,0.008436834019563
132.0,0.0079527258053913
133.0,0.0079350289824607
134.0,0.0071509694096441
135.0,0.0079547622964471
136.0,0.0077582583897357
137.0,0.008018900684549
138.0,0.0081741498125087
139.0,0.008490752571714
140.0,0.0076758193455029
141.0,0.008333675692318
142.0,0.0083695635642189
143.0,0.0075444047440323
144.0,0.0077323075372532
145.0,0.0079413425987049
146.0,0.0078097699058454
147.0,0.0079718569976038
148.0,0.0077885045370471
149.0,0.0077116792807067
