seed,value
1.0,0.000933176471599
2.0,0.0004055522140736
3.0,0.0012661905167376
4.0,0.0007149730709726
5.0,0.0006213166742262
6.0,0.0008150868649956
7.0,0.0011926104850526
8.0,0.0010363168618903
9.0,0.0003228651486668
10.0,0.0004267860737482
11.0,0.0008279115316408
12.0,0.0003998180597142
13.0,0.0008491767816633
14.0,0.0009555939147525
15.0,0.0008108498655436
16.0,0.0001122122368724
17.0,0.0006717026543963
18.0,0.0005672590865505
19.0,0.0006191651034385
20.0,0.0006173316292588
21.0,0.0010259559116405
22.0,0.0003865466307027
23.0,0.0002894179338581
24.0,0.0005766602622415
25.0,0.0007642192201364
26.0,0.000929814608783
27.0,0.0008803913123734
28.0,0.0008570522609272
29.0,0.0008284441372578
30.0,0.0005967914748628
31.0,0.000729867150383
32.0,0.0008022240689898
33.0,0.0012680842640714
34.0,0.000480433183094
35.0,0.000866047459151
36.0,0.0009679064009187
37.0,0.0011946217114222
38.0,0.0003378441981989
39.0,0.0006065213714406
40.0,0.000746695690036
41.0,0.0009402570360932
42.0,0.001292054587207
43.0,0.0006438523296931
44.0,0.0010956291792549
45.0,0.0003456340071289
46.0,0.001018801680534
47.0,0.000177114357103
48.0,0.0011620072511839
49.0,0.0003578981723781
50.0,0.0005340664626514
51.0,0.0007421022239732
52.0,0.0003478480551123
53.0,0.0006367012799864
54.0,0.0006034012564705
55.0,0.0007288882447024
56.0,0.0009855343895837
57.0,0.0004526883883118
58.0,0.0011158810340187
59.0,0.000310405745547
60.0,0.0006507915653761
61.0,0.0003619310436899
62.0,0.0004410034262556
63.0,0.0008423948595853
64.0,0.0006565045939196
65.0,0.000965323167626
66.0,0.0004769547006502
67.0,0.0004033777202258
68.0,0.0007175443727079
69.0,0.001303227221432
70.0,0.0010949573496065
71.0,0.0005698643383188
72.0,0.0007926543915218
73.0,0.0004997164251392
74.0,0.0011512928708957
75.0,0.0002074081393182
76.0,0.0009172015379696
77.0,0.0006479177423708
78.0,0.0003055039494923
79.0,0.0007877270406046
80.0,0.000447030961415
81.0,0.0003066901829906
82.0,0.001053334872097
83.0,0.0010721449471278
84.0,0.0005167963990097
85.0,0.0008853388297245
86.0,0.001426302808737
87.0,0.0005535674949591
88.0,0.0004208332613564
89.0,0.0007013078490295
90.0,0.0009907895154187
91.0,0.0004400521619974
92.0,0.0007620371794506
93.0,0.0009279783715862
94.0,0.0010737107119366
95.0,0.0004511627048838
96.0,0.0006733982051057
97.0,0.0003873633574661
98.0,0.0010180327711325
99.0,0.0010854500917827
100.0,0.0013157043296878
101.0,0.000103664312268
102.0,0.0003255860495834
103.0,0.0003474421386277
104.0,0.0009238925423283
105.0,0.0008742596813985
106.0,0.0007701506211757
