seed,value
1.0,0.3084334426141007
2.0,0.2740233824839017
3.0,0.2956207160107459
4.0,0.3029354582734856
5.0,0.286580568799933
6.0,0.3115248370455666
7.0,0.3100210801177345
8.0,0.3043633945367942
9.0,0.3131435946484161
10.0,0.3129378860030687
11.0,0.2971372193705829
12.0,0.2951890596058523
13.0,0.2781891373983524
14.0,0.2775769273027806
15.0,0.2707749696905046
16.0,0.2828347691834747
17.0,0.3110134270649027
18.0,0.2908281743428719
19.0,0.2970164756168383
20.0,0.2966759280270994
21.0,0.272387774240568
22.0,0.3080321140603699
23.0,0.2921315628832341
24.0,0.2961976747052112
25.0,0.2794866596166312
26.0,0.2877729031955479
27.0,0.3174975673815705
28.0,0.315524034867167
29.0,0.2899642045555847
30.0,0.282782586574872
31.0,0.2975952599922251
32.0,0.3029276259863463
33.0,0.2922141690567823
34.0,0.2961603226571803
35.0,0.3030219348375499
36.0,0.301464658498963
37.0,0.2959339253157299
38.0,0.2959213874449741
39.0,0.2795308266291166
40.0,0.3050417133697363
41.0,0.2804452156561085
42.0,0.2697961925684536
43.0,0.2857348825460275
44.0,0.3142017904955267
45.0,0.2943568513510995
46.0,0.296794836867064
47.0,0.2843692649699437
48.0,0.2873630934544742
49.0,0.2646460396467656
50.0,0.2867792826101685
51.0,0.3212335355598797
52.0,0.3057914755314131
53.0,0.2869823165133359
54.0,0.2976096783647224
55.0,0.302270038919666
56.0,0.2789273051037094
57.0,0.3076866057198588
58.0,0.3068821457080495
59.0,0.3002773732933966
60.0,0.2936591695355908
61.0,0.2771828303445722
62.0,0.3032244816892023
63.0,0.2983670966668959
64.0,0.3076340767496113
65.0,0.2840403277356699
66.0,0.2684413301195545
67.0,0.2999733622182361
68.0,0.2905212887324674
69.0,0.3032737860807251
70.0,0.3100944589451245
71.0,0.3090451026250544
72.0,0.26547762882284
73.0,0.2930719800265953
74.0,0.2787747312900743
75.0,0.2815996938643136
76.0,0.2895340814603618
77.0,0.2977598037027976
78.0,0.273314593441586
79.0,0.2796081167455768
80.0,0.3130358928170893
81.0,0.3124814278263679
82.0,0.3160987072606824
83.0,0.2994946569317215
84.0,0.3026087649259489
85.0,0.2607638519894651
86.0,0.3053426938748494
87.0,0.3102654660773977
88.0,0.303942562432947
89.0,0.2916588883754256
90.0,0.3134718967857406
91.0,0.2930727794779968
92.0,0.2599311480770847
93.0,0.2960658652065864
94.0,0.2960159062920128
95.0,0.27994535339472
96.0,0.3000196987257505
97.0,0.2897856324486713
98.0,0.2765616452684661
99.0,0.2950789173276157
100.0,0.3165401044498283
101.0,0.3077019409331557
102.0,0.2969199782827296
103.0,0.3176063243388505
104.0,0.3232904387278653
105.0,0.3178356400006045
106.0,0.2923395125189078
107.0,0.2714613210278868
108.0,0.3052758758275944
109.0,0.3373610003535324
110.0,0.3027284621543833
111.0,0.2819763805458062
112.0,0.3115677719297013
113.0,0.3111142876876142
114.0,0.3015990830755775
115.0,0.3177481009737353
116.0,0.3060727039615496
117.0,0.2965322575985488
118.0,0.3042105361981524
119.0,0.2944333702060466
120.0,0.289794867935548
121.0,0.3189916370435166
122.0,0.3244423418739216
123.0,0.2944906211211447
124.0,0.2977378489481946
125.0,0.3026524337841921
126.0,0.3017834305958368
127.0,0.2852050372069684
128.0,0.2533266236220297
129.0,0.2775809981450315
130.0,0.2980646385319632
131.0,0.3053767517610624
132.0,0.2951980287647131
133.0,0.2745239868650109
134.0,0.2952971206934876
135.0,0.2764146208380624
136.0,0.2800247420229939
137.0,0.2855322763088136
138.0,0.2881101689451669
139.0,0.2925935007109354
140.0,0.2959502587789109
141.0,0.2829584022808452
142.0,0.2913939574661914
143.0,0.2718565242291628
144.0,0.2857074101043043
145.0,0.2690538440704992
146.0,0.2755506650465136
147.0,0.2978930958352618
148.0,0.2996081185545681
149.0,0.2736592498957989
150.0,0.2705602934892753
151.0,0.2664192819203562
152.0,0.2974413274750268
153.0,0.2960975343461289
154.0,0.2805527821677722
155.0,0.2924160766961483
156.0,0.2848207620566196
157.0,0.2885926908993123
158.0,0.2924471184150838
159.0,0.2940943576762796
160.0,0.2833446289354607
161.0,0.290845114370633
162.0,0.3067961216368471
163.0,0.2909250160400273
164.0,0.2743359850900709
165.0,0.3092833512576829
166.0,0.3145301796798184
167.0,0.3007264596227304
168.0,0.312399219271203
169.0,0.2839239313504414
170.0,0.3021747183197195
171.0,0.2961584497311261
172.0,0.2920000987771426
173.0,0.2986599470502524
174.0,0.2879916156196003
175.0,0.2897867904231281
176.0,0.3270908656613993
177.0,0.3018394422584309
178.0,0.2994741085710717
179.0,0.2944990140174636
180.0,0.3086993266851212
181.0,0.2738065469245245
182.0,0.2917967276142719
183.0,0.2729898950439988
184.0,0.2839497416040915
185.0,0.2915917858287537
186.0,0.2837452414180682
187.0,0.2798098969484946
188.0,0.3034002602313122
189.0,0.3028074865403432
190.0,0.2995210653856224
191.0,0.3346031000142708
192.0,0.3341090542178518
193.0,0.3062729200162657
194.0,0.2663214163968119
195.0,0.2764413559833738
196.0,0.2802020942191968
197.0,0.305261937296331
198.0,0.2953606905327693
199.0,0.2912837625280415
200.0,0.2707415444139776
201.0,0.2845480141570267
202.0,0.2950660784603655
203.0,0.304634379210162
204.0,0.3012610407677206
205.0,0.2728473169729303
206.0,0.2794970659571659
207.0,0.2953645108633137
