seed,value
1.0,0.0005128126612026
2.0,0.0013014825509834
3.0,0.0013416150493961
4.0,0.0008102261633032
5.0,0.001122183435494
6.0,0.0007307285253018
7.0,0.000617307427563
8.0,0.0010295439326645
9.0,0.0009242101921639
10.0,0.0005348404401234
11.0,0.0002007309935404
12.0,0.0011310201683825
13.0,0.0006192957542623
14.0,0.0007812044893095
15.0,0.0002004173377163
16.0,0.0010523502531241
17.0,0.0014565456314196
18.0,0.0007236155798517
19.0,0.000896309843711
20.0,0.0010239916275075
21.0,0.0005623709055721
22.0,0.0008589386901077
23.0,0.0009190857068002
24.0,0.0008953981038827
25.0,0.0002572554332963
26.0,0.0005762768701568
27.0,0.0011354582032772
28.0,0.0015915558170548
29.0,0.0010029148190602
30.0,0.000962562854074
31.0,0.0004078821549095
32.0,0.0009448930532843
33.0,0.0007194584605031
34.0,0.0004877383414406
35.0,0.0005720511281988
36.0,0.0004617523734664
37.0,0.0015347986896223
38.0,0.0010187635033119
39.0,0.0014129973394974
40.0,0.0010044315127092
41.0,0.0007569406645667
42.0,0.0012622240965519
43.0,0.0007105147480546
44.0,0.0010832189549601
45.0,0.0005330655781557
46.0,0.0015808379806763
47.0,0.0005533358016995
48.0,0.0007380849390489
49.0,0.0013903423245593
50.0,0.0011400157908495
51.0,0.0012642201620187
52.0,0.0001033705448794
53.0,0.0006183698123573
54.0,0.000677352404871
55.0,0.0005850936434499
56.0,0.0013435537735084
57.0,0.0007826637175608
58.0,0.001080132936849
59.0,0.0010961983499452
60.0,0.0011437748540172
61.0,0.0008946518553955
62.0,0.0004443977000765
63.0,0.0005826502685894
64.0,0.0008714188229768
65.0,0.0009759460700129
66.0,0.0005106817478882
67.0,0.0010502435238053
68.0,0.0003783291684459
69.0,0.0019429100059328
70.0,0.0002055802457459
71.0,0.0003271371127937
72.0,0.0008298099186991
73.0,0.001011381233165
74.0,0.001378162849505
75.0,0.0016127007060095
76.0,0.0007241382168101
77.0,0.0013941585648146
78.0,0.0004460680695589
79.0,0.0011666255198398
80.0,0.0006342876315821
81.0,0.0006316936068735
82.0,0.0008161375089887
83.0,0.0003509850986521
84.0,0.0009350487823348
85.0,0.0003277535655615
86.0,0.0011215536780836
87.0,0.0004219142706194
88.0,0.0006156816894167
89.0,0.0018357922673218
90.0,0.0007577497184345
91.0,0.0008027909330729
92.0,0.0012179288887503
93.0,0.0011975554095177
94.0,0.0009707095450678
95.0,0.001471703210507
96.0,0.0008221634677588
97.0,0.0011270805414864
98.0,0.0006437846918775
99.0,0.0005615846803667
100.0,0.0005745990718789
101.0,0.0008134574345614
102.0,0.0012459350868505
103.0,0.0015910023486668
104.0,0.0004260927233375
105.0,0.000578161363186
106.0,0.0001790373314111
107.0,0.0007369498517654
108.0,0.0009758727937299
109.0,0.0006461465250525
110.0,0.0006129876555618
111.0,0.0008439452829889
112.0,0.0013885590266012
113.0,0.0011314418604499
114.0,0.0011166822580439
115.0,0.0010815817240304
116.0,0.0011248007038536
117.0,0.000820388487746
118.0,0.0005245841695192
119.0,0.0002845223425658
120.0,0.0014115650809066
121.0,0.0002431463071079
122.0,0.0010653757453792
123.0,0.0013530767904938
124.0,0.0010340373080288
125.0,0.0006023035909274
126.0,0.0007278838744162
127.0,0.0007349038785379
128.0,0.0005708393058164
129.0,0.0009782387565739
130.0,0.000815857636126
131.0,0.0009241261878991
132.0,0.0013265799999644
133.0,0.0005855521027539
134.0,0.0004948891483778
135.0,0.0011746979286947
136.0,0.0009902210708908
137.0,0.0007555840907845
138.0,0.0009638001565973
139.0,0.0003513823982026
140.0,0.0012861305966299
141.0,0.0018817528968013
142.0,0.0005741171987276
143.0,0.0004416586571594
144.0,0.0014511510030381
145.0,0.0003132597550555
146.0,0.0004965033209668
147.0,0.0010712064773592
148.0,0.0011738505309184
149.0,0.0008289153107146
150.0,0.0006673045495225
151.0,0.0002997705262108
152.0,0.0014277750771786
153.0,0.0008059257931341
154.0,0.0019568998632674
155.0,0.0010266943935163
156.0,0.0008466910528294
157.0,0.0011389673828027
158.0,0.0016231429906097
159.0,0.0010608466856687
160.0,0.001264751948812
161.0,0.000274865714843
162.0,0.0006888872916784
163.0,0.0014326659311275
164.0,0.0006914671820384
165.0,0.0007881259547832
166.0,0.0006546523997774
167.0,0.0004349856448313
168.0,0.0012757271816354
169.0,0.001956944357335
170.0,0.0014703422411706
171.0,0.0010856852519106
172.0,0.0006689655840336
173.0,0.0007005188458089
174.0,0.0010361875890275
175.0,0.0007333791122998
176.0,0.0010151720272316
177.0,0.0008347215374231
178.0,0.000323645490806
179.0,0.0011681009621714
180.0,0.0014538718437869
181.0,0.0007167134787971
182.0,0.00099119807142
183.0,0.0012289819800514
184.0,0.0006964552160656
185.0,0.0004742524091247
186.0,0.0012304455865934
187.0,0.0009342172650517
188.0,0.0007860752640152
189.0,0.0008413361270326
190.0,0.000160079159224
191.0,0.0008532550305986
192.0,0.0008514238914574
193.0,0.0003033760581788
194.0,0.0007272502376876
195.0,0.0017073266025598
196.0,0.0005681033356665
197.0,0.0006608656275027
198.0,0.0007340888859177
199.0,0.0011775756752879
200.0,0.0009914981675185
201.0,0.0006881639481282
202.0,0.0007393687340773
203.0,0.0006903052394536
204.0,0.0008528029688227
205.0,0.0011078476018081
206.0,0.0011418668339593
207.0,0.0014783224285723
208.0,0.0012508694830434
209.0,0.0009248382767266
210.0,0.0013177133255621
211.0,0.0019260298899232
212.0,0.0008105578815541
213.0,0.0007127673345272
214.0,0.0006644245516796
215.0,0.0007780171798617
216.0,0.0005663335976284
217.0,0.0011490492053745
218.0,0.0011595001318741
219.0,0.0014900364212614
220.0,0.001297770377038
221.0,0.0008313110474781
