seed,value
1.0,0.0025165249079934
2.0,0.0009897370457125
3.0,0.001220150476961
4.0,0.0027517946455393
5.0,0.0009488689451157
6.0,0.0008989316360151
7.0,0.0017293411718298
8.0,0.0010728741244028
9.0,0.0009761525160952
10.0,0.0008789238559952
11.0,0.0013576091250445
12.0,0.0016240424533037
13.0,0.0007166953948467
14.0,0.0016696385893939
15.0,0.0010599544387693
16.0,0.002049168812091
17.0,0.001684675367691
18.0,0.0005805919032878
19.0,0.0019812898211741
20.0,0.0008880035622657
21.0,0.0012905173928501
22.0,0.0007786557113547
23.0,0.0007802143425316
24.0,0.0008846270214547
25.0,0.0013859639914413
26.0,0.0019794681536562
27.0,0.0022106721333967
28.0,0.0027839050514331
29.0,0.0031135253289513
30.0,0.0017457970730108
31.0,0.0007112890520839
32.0,0.0010436417181936
33.0,0.0019914331553862
34.0,0.003078652348927
35.0,0.002469635206215
36.0,0.0007480692508803
37.0,0.0018601902725657
38.0,0.0014501970160185
39.0,0.0015695099673411
40.0,0.0015767360563134
41.0,0.001229444431259
42.0,0.0013076844475141
43.0,0.0013734369282306
44.0,0.0017999774779318
45.0,0.0015117252107626
46.0,0.0022852498745368
47.0,0.0019619786415762
48.0,0.0015723034860155
49.0,0.0016189501617067
50.0,0.0005918685659197
51.0,0.0011026992286672
52.0,0.0023513803626251
53.0,0.0018245232727675
54.0,0.0009810790361189
55.0,0.0008821922659708
56.0,0.001659929465652
57.0,0.0018353558690996
58.0,0.0016876256136553
59.0,0.0014323420259498
60.0,0.0019465452871118
61.0,0.0015950226860693
62.0,0.001089614683818
63.0,0.0028393078790237
64.0,0.0013271203527633
65.0,0.0012733803619617
66.0,0.0013006976779182
67.0,0.0015968887354818
68.0,0.0002523800869885
69.0,0.0025449140355126
70.0,0.0027577730404607
71.0,0.0016730795223824
72.0,0.0011569008244365
73.0,0.0017759255141106
74.0,0.0013600779609105
75.0,0.0030201813206213
76.0,0.0014031168752411
77.0,0.0012964354019776
78.0,0.0022517181242097
79.0,0.0017789584611131
80.0,0.0010980254637826
81.0,0.0021402113434361
82.0,0.0005621617403571
83.0,0.001791084196478
84.0,0.0013691165902933
85.0,0.0022015322430099
86.0,0.0011009950505772
87.0,0.002228202836756
88.0,0.0030181280550722
89.0,0.0009843350232599
90.0,0.0009852226162989
91.0,0.0029267022686374
92.0,0.0020271624194157
93.0,0.0024036301591879
94.0,0.0010955876090556
95.0,0.0019940010438884
96.0,0.0010065680243049
97.0,0.0021558616139895
98.0,0.0012609656751716
99.0,0.0013356987069965
100.0,0.001563033513696
101.0,0.0028059281028452
102.0,0.0030439495710118
103.0,0.0009015320673204
104.0,0.0012619336165696
105.0,0.0005028553101572
106.0,0.0014298374325216
107.0,0.0032898699281182
108.0,0.0017889953334065
109.0,0.0007908508488512
110.0,0.0027139196209872
111.0,0.0019343255589124
112.0,0.0023074037020455
113.0,0.0019995661982264
114.0,0.0025595111063744
115.0,0.0014894757633225
116.0,0.0015965903785414
117.0,0.002037118814191
118.0,0.0008615861679699
119.0,0.0019175072294767
120.0,0.0020038280665985
121.0,0.0012951230046135
122.0,0.0010059274431813
123.0,0.0009944849587115
124.0,0.0008781713334996
125.0,0.0006496133560954
126.0,0.002004734203974
127.0,0.0014501215787048
128.0,0.0029682875562235
129.0,0.0015965344231543
130.0,0.0005368597690935
131.0,0.0019248078182469
132.0,0.0003412021706063
133.0,0.0006574826785322
134.0,0.0018434839463646
135.0,0.0019750457814975
136.0,0.0019192541085156
137.0,0.0019113304168511
138.0,0.001220437261152
139.0,0.0018900298600176
140.0,0.0014622684802029
141.0,0.0012868771329503
142.0,0.0015058567535796
143.0,0.0022646526923864
144.0,0.0021630025494201
145.0,0.0009168287600679
146.0,0.0016319338958611
147.0,0.0013748170073441
148.0,0.0035319895010786
149.0,0.0009052155193632
150.0,0.0010886550608326
151.0,0.0014970995630408
152.0,0.000945614943569
153.0,0.0026686900636133
154.0,0.003109582987455
155.0,0.001872137454652
156.0,0.0024871973688767
157.0,0.001948424223903
158.0,0.0019863148255112
159.0,0.0007476224640424
160.0,0.001329997943851
161.0,0.0014114856519133
162.0,0.0033802765667401
163.0,0.0011107001262443
164.0,0.0018353665345739
165.0,0.0019224961955293
166.0,0.0019263257986579
167.0,0.0019775691830915
168.0,0.0008801996735876
169.0,0.0016587159718995
170.0,0.0022277817400744
171.0,0.0005334266441776
172.0,0.0013658547871171
173.0,0.0036282447213309
174.0,0.0013639761876858
175.0,0.0029663138462872
176.0,0.0020308743726972
177.0,0.0020492461310121
178.0,0.001527316575783
179.0,0.0011154953908662
180.0,0.0005553313080607
181.0,0.0005710677347562
182.0,0.0018103098496631
183.0,0.0011020107930002
184.0,0.0009892032345545
185.0,0.0010786575919826
186.0,0.0015516407681336
187.0,0.0014482645912013
188.0,0.0018254700829356
189.0,0.0019454623641591
190.0,0.0006263955402376
191.0,0.0016125306352134
192.0,0.0029372633586195
193.0,0.001122169734779
194.0,0.0012089350492175
195.0,0.0003751382140613
196.0,0.0012089167631308
197.0,0.0008559097951238
198.0,0.0016632882987242
199.0,0.0021129029125882
200.0,0.0019442889009943
201.0,0.0016578708135473
202.0,0.0021724098888177
203.0,0.0010704006974171
204.0,0.001063038512464
205.0,0.0017114495321574
206.0,0.0010080526588584
207.0,0.0015545537418571
208.0,0.0010270943957335
209.0,0.0016763974556104
210.0,0.0022065281841157
211.0,0.0021302767842297
212.0,0.002119489968296
213.0,0.0020322333130193
214.0,0.0020213135637824
215.0,0.0009990462392807
216.0,0.0035239462381883
217.0,0.0023638248239606
218.0,0.0012425357855537
219.0,0.00097753425318
220.0,0.0023333209445026
221.0,0.0016534425058789
222.0,0.0023542330980952
223.0,0.0015179991442406
224.0,0.0021440513169058
225.0,0.001203874145341
226.0,0.0016761703246521
227.0,0.0018267216199217
228.0,0.0019551484096109
229.0,0.0021248705500397
230.0,0.0010890278399273
231.0,0.0003847971869283
232.0,0.001594776744709
233.0,0.0012094445124096
234.0,0.0012799280619211
235.0,0.0004039343491089
236.0,0.0020011539977832
237.0,0.0014449346638327
238.0,0.0011428949393034
239.0,0.0009370050994002
240.0,0.0019773342595956
241.0,0.0022416455317977
242.0,0.0026766858866187
243.0,0.002512875274525
244.0,0.0012363727833748
245.0,0.0017531499169713
246.0,0.001795886233282
247.0,0.0016596821970847
248.0,0.0024640691676875
249.0,0.0022260145149141
250.0,0.0004656444111714
251.0,0.0019031509429054
252.0,0.0017356928057221
253.0,0.0020010917414485
254.0,0.0026360778536014
255.0,0.0008686951702874
256.0,0.0017967404487431
257.0,0.0012508916871407
258.0,0.0020956401758335
259.0,0.0020092961222767
260.0,0.001803707836793
261.0,0.0017846130312823
262.0,0.0015377225825779
263.0,0.0019413247146056
264.0,0.0013599811359938
265.0,0.0021874655220774
266.0,0.0006718519403323
267.0,0.0013320405958321
268.0,0.0017754537138827
269.0,0.001733542694553
270.0,0.0017706514790502
271.0,0.002550704837734
272.0,0.0012551118676319
273.0,0.0010347959505332
274.0,0.0017199210271701
275.0,0.001563554890253
276.0,0.000913268270472
277.0,0.001650300587807
278.0,0.0009561156715274
279.0,0.0027504442178166
280.0,0.0004338478472483
281.0,0.000852258925978
282.0,0.0017567148003627
283.0,0.0025334779348897
284.0,0.0005320485026482
285.0,0.001309311924081
286.0,0.0031905689932368
287.0,0.0023314546139102
288.0,0.0007716857995969
289.0,0.0011626288127142
290.0,0.0029043654348543
291.0,0.0020813605045609
292.0,0.0020483159016951
293.0,0.0011204060941464
294.0,0.000672263146601
295.0,0.0024325140134999
296.0,0.0018907046637217
297.0,0.0019344158656373
298.0,0.002304941254509
299.0,0.001082468805566
300.0,0.0011701896660524
301.0,0.0021453035602015
302.0,0.0016462377058507
303.0,0.0006799463131388
304.0,0.0016740108468847
305.0,0.0006985373982014
306.0,0.0009076732671338
307.0,0.0013215488364473
308.0,0.0008997034453097
309.0,0.001321371551726
310.0,0.000899021796963
311.0,0.0009770711200125
312.0,0.0006692522117881
313.0,0.0019119892242775
314.0,0.0010302530933617
315.0,0.0026481285204897
316.0,0.0009459989085919
317.0,0.0019530449956608
318.0,0.0028065793412229
319.0,0.0019429010790315
320.0,0.0011852026168773
321.0,0.0021189059442948
322.0,0.0007924822335483
323.0,0.0003215251592924
324.0,0.0025923881319752
325.0,0.0010574865522283
326.0,0.0012388865079069
327.0,0.0001133663504866
328.0,0.0011663847937911
329.0,0.0009220526477953
330.0,0.0029682872807781
331.0,0.0017472292154264
332.0,0.0016591012793371
333.0,0.0017862352839691
334.0,0.0006232440406462
335.0,0.0016321560551126
336.0,0.001229312056111
337.0,0.0011055290013934
338.0,0.0023294256369506
339.0,0.001775730117398
340.0,0.0038486061691823
341.0,0.0023857224698225
342.0,0.0020940417910547
343.0,0.0025433307755668
344.0,0.0017792239781191
