seed,value
1.0,0.0238789080786337
2.0,0.0246842645639365
3.0,0.030945497452876
4.0,0.0293487790454641
5.0,0.0319361001131786
6.0,0.0375851918158804
7.0,0.0350308410786196
8.0,0.025223691194961
9.0,0.0202526830780073
10.0,0.0323707550920384
11.0,0.0310320565850211
12.0,0.0309518388529822
13.0,0.0281769266532208
14.0,0.0217165284970308
15.0,0.0263412389208287
16.0,0.0227101689649136
17.0,0.0271505142048608
18.0,0.0309050671838886
19.0,0.0247815806893038
20.0,0.0342077926572303
21.0,0.0307127628881469
22.0,0.039889064482822
23.0,0.0186345309873278
24.0,0.0323354693762801
25.0,0.0284423616451912
26.0,0.0309429853501913
27.0,0.0215279029918048
28.0,0.0351758308404702
29.0,0.0308279565177345
30.0,0.0299815668430661
31.0,0.0251773483329881
32.0,0.0297921001745257
33.0,0.0311979428734729
34.0,0.0338760927678172
35.0,0.0245968373525605
36.0,0.0235483594473841
37.0,0.0429111468632973
38.0,0.038487777407052
39.0,0.0350900236745294
40.0,0.0293598345650344
41.0,0.031635710086215
42.0,0.0354852885949343
43.0,0.0292275997790781
44.0,0.0337570484417724
45.0,0.0251257196645343
46.0,0.0304371053932619
47.0,0.0345944308065118
48.0,0.0195208450770173
49.0,0.0323677437354032
50.0,0.037228141687636
51.0,0.028358517621904
52.0,0.0288934076770091
53.0,0.0272882337151641
54.0,0.0219085921136736
55.0,0.02168461230088
56.0,0.0386723978319182
57.0,0.0273677093486364
58.0,0.0303170411199233
59.0,0.0367385435642773
60.0,0.022953132578437
61.0,0.0281947682630986
62.0,0.0257032646743027
63.0,0.0250173285398921
64.0,0.0241593509415234
65.0,0.024603112254661
66.0,0.0223061913114129
67.0,0.0313380185586258
68.0,0.026001169593728
69.0,0.0175238841618673
70.0,0.0319998533744745
71.0,0.0266450751910924
72.0,0.0350543069208744
73.0,0.0348236245267953
74.0,0.0228651860946675
75.0,0.0303464684901741
76.0,0.0270697682006119
77.0,0.0277641545853427
78.0,0.0242189019461881
79.0,0.0281574259307373
80.0,0.0241316380890565
81.0,0.0344170361739177
82.0,0.0321986095187598
83.0,0.0199716603809304
84.0,0.0278556507360989
85.0,0.0327309243800298
86.0,0.0271507891505526
87.0,0.032788906157972
88.0,0.0265524904367172
89.0,0.0263083739945608
90.0,0.0399088905433832
91.0,0.0238831044097885
92.0,0.0280822143689836
93.0,0.0368894884250566
94.0,0.0358570574214991
95.0,0.0321069066293374
96.0,0.0318372686857197
97.0,0.0295332968812238
98.0,0.0253455197932001
99.0,0.0213882383349097
100.0,0.0280435487324278
101.0,0.0361912701919242
102.0,0.0211317561391415
103.0,0.0260025351439625
104.0,0.0251382733074112
105.0,0.0222539595710317
106.0,0.0230486885087596
107.0,0.0250747429224604
108.0,0.0343167712553556
109.0,0.026289776283847
110.0,0.0278997699845507
111.0,0.026720028552019
112.0,0.0346124079720146
113.0,0.0248753071562221
114.0,0.0311529257867601
115.0,0.0254940608807783
116.0,0.0284490977424977
117.0,0.028925507289324
118.0,0.0235929166435936
119.0,0.0277140746325669
120.0,0.0294444734910089
121.0,0.0284740297175759
122.0,0.0328931541963894
